areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05
Chelsea,Manhattan,neighborhood,1537557.000,899000.000,1568305.000,1795598.000,1172500.000,1572000.000,1300000.000,1476462.000,1725000.000,1367500.000,1575000.000,1389911.000,1530000.000,1375000.000,1589371.000,1550000.000,1675000.000,1445915.000,1668000.000,1540000.000,1355000.000,1667500.000,1600000.000,1317500.000,1610000.000,1788400.000,1174170.500,1602500.000,1368000.000,1710000.000,1300000.000,1605000.000,1247301.500,999995.000,1350000.000,1277903.000,1318633.000,1450000.000,1435000.000,2100000.000,1835000.000,1756000.000,2100000.000,1781937.000,1720000.000,1800000.000,1920000.000,5638485.000,2698362.000,2450000.000,1625000.000,1890000.000,2150000.000,1724500.000,1737500.000,1250000.000,1400000.000,1764467.500,1892565.500,1715512.500,2045000.000,1356000.000,2187500.000,1792500.000,3200000.000,3112500.000,1925000.000,1731025.000,1900000.000,1650000.000,2406808.500,1900000.000,1934675.000,2054345.000,1785000.000,1762500.000,1675000.000,2220000.000,2977206.000,2335000.000,3500000.000,2749275.000,2950000.000,2035000.000,1545000.000,2320000.000,1598750.000,1750000.000,1955000.000,2599643.500,2550000.000,1812500.000,2200000.000,1637500.000,1975000.000,2183523.500,1580000.000,2360000.000,2221500.000,1790000.000,1903750.000,1937425.000,2150000.000,2495000.000,2636500.000,2475000.000,2211294.500,1706250.000,2000000.000,,1800000.000,1950000.000,2107500.000,2250000.000,1650000.000,1990000.000,2100000.000,2247500.000,1437600.500,2062500.000,1275000.000,1650000.000,980000.000,1925000.000,1867500.000,2268750.000,,,2125000.000,2407500.000,2775000.000,2600000.000,1984999.500,1995000.000,1900000.000,1737500.000,2010000.000
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550364.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,,,,,,577500.000,,,,,,,,,,489000.000,570220.000,560000.000,549855.000,,,,,,,,,531493.500,,,,,,,,,,,,,,,749500.000,637199.000,,,,,,,,,,,519307.000,683524.500,,,,,,,,,,,,,609931.000,628157.500,,1145531.000,,,1267721.500,,865000.000,,,,977000.000,,,,,,1047500.000,,1109928.500,916425.000,847073.500,,,980190.000,682227.000,682227.000,,,,,864140.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.000,,1022500.000,1012500.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,,,,,987702.000,,,,,,,,,,,,,968750.000,,,,,,,,,,,1201406.000,1075000.000,,767250.000,,,,,,,,,,380000.000,,,,,,510000.000,,,,,,,,,,,,,,,,,,1362500.000,511600.000,,1333000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545000.000,,,,,,,,,,,,,,,,,,,,,,,,,
College Point,Queens,neighborhood,,,,,,397730.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,826798.000,675000.000,583750.000,545000.000,,,,640000.000,609931.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971000.000,,,,,,,,,,,,,,,,,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,,,,458395.000,453533.500,375180.000,339690.000,481853.000,,,,,232206.000,520994.500,274500.000,456300.000,433150.000,443929.500,367575.000,343500.000,,,,,,,,,,,425440.000,,468000.000,532250.000,,537381.500,365664.500,,300000.000,519924.500,,,,,,354900.000,371841.000,383336.000,,,,,383461.000,,380327.000,,,505000.000,,531500.000,,,,,,,529490.000,528980.500,,,899999.500,717866.000,,,,1105000.000,776425.500,622610.000,,654000.000,,,,,,,,647500.000,879000.000,785967.500,789143.000,250000.000,,,887500.000,,,,,,989000.000,,876570.000,845000.000,855330.000,,918368.000,850238.000,,,520000.000,,,795000.000,,,689915.000,572463.500,732500.000,760000.000,,1004446.000,1426108.000,1299248.000,1160000.000,1067500.000,750000.000,,,,,645000.000,707808.000,,897500.000,712500.000,955000.000
DUMBO,Brooklyn,neighborhood,,,,,,,704000.000,,,,,,,,,,,,,,,,,,,,1056990.000,865512.000,728048.000,820000.000,768778.000,830000.000,,1024855.000,,700000.000,,949750.000,,999000.000,1007000.000,909000.000,897500.000,1057499.500,,,,938000.000,,,,1437500.000,1333907.000,1651000.000,,,1550000.000,,,,,,,,,,,1330000.000,,,,1318633.500,,,,,1489500.000,,2897311.000,2250161.000,1292500.000,2510000.000,,,2238113.000,2428000.000,2065011.000,1840000.000,,2040500.000,1235000.000,1645000.000,1530000.000,1112500.000,,,1954500.000,,,,,,,,,,,,,,,,,2131500.000,,,,,,,,,,,,,,,,,1103750.000,1326525.000,1342500.000,954500.000,1095000.000,1377000.000,
Ditmas Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,425000.000,532544.500,495737.500,510116.000,519699.000,495000.000,495185.000,517500.000,653876.500,425000.000,383000.000,402293.000,409250.000,440000.000,513349.500,478720.000,479975.000,540690.500,730000.000,486086.000,826500.000,,661862.000,,,600767.000,713000.000,680292.500,650000.000,880786.000,797026.000,597000.000,671068.000,575000.000,762669.000,618066.000,710500.000,866608.000,,813000.000,1039633.000,877938.000,950000.000,719500.000,795000.000,750000.000,999000.000,,,760000.000,,,985000.000,,1155000.000,730000.000,,,,919479.500,845014.500,984545.500,939072.500,955041.000,1095000.000,980000.000,1332030.500,996000.000,,,,844500.000,960000.000,,996000.000,,,1029500.000,,913000.000,915000.000,1100000.000,,,1095425.000,,,,1100000.000,879000.000,955000.000,,881750.000,,,842500.000,,887445.000,1160642.000,905905.500,1040000.000,961366.000,930000.000,,842364.000,,,,,,,,,,,,1107500.000,820000.000,835000.000,787500.000,1036211.000,812000.000,915000.000,,789027.000,792198.000,,,,,975000.000,981260.000,1028432.000,1060000.000,1218750.000,1003896.500,1270000.000
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Brooklyn,Brooklyn,submarket,304200.000,345250.000,304200.000,341000.000,324901.000,278739.000,307500.000,410000.000,250000.000,309270.000,303108.000,279134.000,267677.000,299637.000,327650.000,309000.000,390149.500,404665.000,371287.500,317500.000,517154.000,347366.000,320000.000,344810.000,329775.000,294000.000,278850.000,337345.000,336500.000,376750.000,346943.000,392000.000,425950.000,487500.000,530000.000,470000.000,390902.000,432500.000,310460.500,398670.500,273678.000,354408.000,372484.500,275896.000,338676.000,344000.000,371841.000,400300.000,385320.000,410795.000,473360.000,534219.000,383336.000,475000.000,392115.000,620000.000,418447.000,445545.000,517000.000,446160.000,499900.000,529490.000,499000.000,309270.000,554946.000,550000.000,560000.000,562969.500,546097.000,442500.000,571250.000,600767.000,625000.000,655901.000,592000.000,760000.000,761798.000,662830.500,459230.500,636406.000,559019.000,625000.000,587283.000,630000.000,655753.000,552400.500,750000.000,655000.000,750000.000,767967.500,829800.000,730000.000,700232.000,840000.000,625000.000,680000.000,680000.000,775512.500,677136.000,650000.000,697501.000,690000.000,639521.000,660000.000,650000.000,642727.000,771000.000,720739.000,664500.000,594148.500,617500.000,705378.000,726570.000,605000.000,623168.500,550000.000,578419.000,540000.000,645000.000,650000.000,589500.000,635000.000,780000.000,689000.000,755000.000,755371.500,750000.000,597500.000,702500.000,657000.000,860000.000,756554.500,787500.000,790000.000,733140.000,715000.000,845000.000
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Harlem,Manhattan,neighborhood,,,,,,409000.000,415740.000,,,,,,,,,,,,,,,,,405600.000,,,,,392730.000,,,,,,,,,,482500.000,,,,555024.000,,,,,,,,,,,587500.000,,,,,,,,,,,,,377500.000,,,,,589500.000,,,,623346.000,,718323.000,654672.000,658385.500,738231.000,635748.500,,,,,592500.000,,,,,,,,,,,,,,,,,750195.000,,,,,,,,,785000.000,933440.000,,,,,,884932.000,,,,,,,,,,,,,,,,,
East New York,Brooklyn,neighborhood,,,190582.500,,,215154.000,193053.000,,188400.000,,,,,,,,,,,,,,,252025.000,,,,,,,,,,,,,,,,225000.000,265525.000,260179.000,269242.000,254666.000,,262080.500,,,250229.500,,,,,,,,,201684.000,,228000.000,,,,275199.000,,,263940.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,,,,,1022500.000,1100000.000,,1053888.000,,,,,,1258750.000,,,947144.000,692500.000,843375.000,894500.000,,,,,,,,,,,810000.000,815000.000,,,,,,,,950000.000,,867500.000,1150000.000,1450000.000,1260000.000,,,1280000.000,,,,,1068000.000,1626108.000,1515508.500,1593015.500,1425729.000,1563013.000,,,1847337.500,,,1482500.000,,2350000.000,1665000.000,1250000.000,,,,,,,,,1272812.000,1569371.500,1323725.000,,,,,1731024.500,1346816.500,,,,1303360.000,2375000.000,1712500.000,1150000.000,,,,,1650000.000,2057346.500,2295000.000,2315941.000,1575000.000,,,,1060000.000,,,,,,,,1876415.500,2448076.500,1395000.000,,,,,1479364.000,,,,,,,,,,,,,,,,1425000.000,
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,231192.000,336000.000,295074.000,,,326807.000,,,357468.500,,,,,,,,,,,,,,,,,,,,,,,,,,,325000.000,,338500.000,,345000.000,,367500.000,,,377500.000,,,,,,,,,,,,,287976.000,,,399000.000,,,,,,371601.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402208.000,500000.000,490860.000,,520000.000,,,,,,,,,,,,,,,,,,,,572765.000,,,,,,,,,,,,,,,
Financial District,Manhattan,neighborhood,686022.500,727803.000,680000.000,916000.000,787500.000,630611.500,802381.000,980000.000,680000.000,850000.000,662500.000,857111.500,818604.000,676950.000,691000.000,719291.500,725472.000,857500.000,807500.000,685750.000,723466.000,880000.000,916730.000,742500.000,916425.000,884822.000,850000.000,870720.000,743750.000,900000.000,824000.000,825000.000,851500.000,903000.000,685000.000,818750.000,700000.000,922500.000,920000.000,949108.000,886500.000,825000.000,1013158.000,842500.000,872500.000,1035500.000,975000.000,977500.000,892540.000,1296741.000,910874.000,850000.000,1069418.000,840000.000,1175000.000,1058710.000,1076750.000,1045000.000,1098537.500,1160250.000,998442.500,1247940.500,922434.000,1040000.000,1165585.000,962246.000,1135348.000,820000.000,1039500.000,1110000.000,1237500.000,1002500.000,1172993.500,1280000.000,905000.000,845000.000,1160000.000,949000.000,1352500.000,937500.000,1615000.000,1175000.000,890000.000,925000.000,1185000.000,1741207.000,2140000.000,1783240.500,2153888.500,1850000.000,1906698.500,1240000.000,995000.000,1002250.000,961260.000,1170000.000,1240500.000,1150000.000,1030000.000,1220000.000,991351.000,874966.500,950000.000,880000.000,1325000.000,942500.000,,1030000.000,995000.000,1029750.000,937500.000,1145000.000,1105000.000,999000.000,810000.000,870000.000,,1250000.000,,1080000.000,1050000.000,1275000.000,855000.000,,,666500.000,1920487.000,2085000.000,1149900.000,,1958875.000,1282526.000,1412540.500,1549250.000,999000.000,972500.000,1037000.000
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691784.000,,,,,,,,,,,,,,,,,540000.000,,,,,,,,,,,,,,,,,,,,,,,,
Flatiron,Manhattan,neighborhood,2118469.000,1364455.000,1803468.500,1625000.000,1804315.000,1485000.000,1781937.000,1256265.000,1269884.500,1595000.000,1043706.000,1600000.000,,1599463.000,1520000.000,1650000.000,1872561.000,1778500.000,1465959.000,1102500.000,1520000.000,1650000.000,1920000.000,1535000.000,1150000.000,1355000.000,1727500.000,1762500.000,1883200.000,1625000.000,1715000.000,1672038.000,1300000.000,1800000.000,1835000.000,1817500.000,1725000.000,1090000.000,1375000.000,1196500.000,1725000.000,1230858.500,1591963.000,1900000.000,2015750.000,2163781.000,1462500.000,1550000.000,2072500.000,,1450000.000,1700000.000,1412500.000,2902012.000,1600000.000,2175000.000,2360000.000,2525000.000,2606720.000,2443800.000,2117959.500,1468003.000,2317884.000,1767500.000,2475000.000,1724587.500,2480000.000,2685431.000,2682500.000,2474337.000,4859740.000,4276650.000,2775731.000,3166243.500,3850000.000,2874215.000,2751250.000,2750000.000,2250000.000,1998315.500,2885000.000,2462500.000,1502455.500,2530000.000,2200000.000,3250000.000,4075000.000,3700000.000,3476017.000,3563875.000,3468115.000,5375000.000,,2514336.500,3427514.000,1925000.000,2075000.000,,2775000.000,2150000.000,1645000.000,2425000.000,2200000.000,1883577.500,,1485000.000,2647450.000,2790000.000,2400000.000,2408575.000,2316948.000,2991807.000,2400000.000,3563900.000,,1912499.500,2785000.000,2900000.000,1865000.000,2400000.000,1880000.000,2060000.000,2351535.000,,,,,1901250.000,,,,1240000.000,1695000.000,1985587.000,1999900.000,2320531.000,2069681.000
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,359463.000,351756.500,354900.000,350000.000,304200.000,354689.000,330500.000,342644.500,311000.000,385320.000,345946.500,282000.000,305475.000,337310.000,344760.000,385320.000,322959.000,395460.000,375180.000,370000.000,396000.000,486720.000,423665.500,320000.000,370110.000,421870.000,436020.000,376500.000,360000.000,349830.000,470000.000,390000.000,415740.000,430000.000,415740.000,385000.000,422500.000,402558.000,518617.500,481650.000,560037.000,505732.500,400530.000,529348.000,452244.000,466500.000,539596.000,500790.000,456300.000,430000.000,405600.000,449010.000,402500.000,440000.000,436020.000,375000.000,423500.000,518635.500,447500.000,387625.000,424391.000,445024.000,490500.000,460000.000,496860.000,320000.000,441090.000,495000.000,450000.000,512250.000,405000.000,552500.000,490110.000,560037.000,432066.000,550000.000,490930.000,540000.000,510000.000,468000.000,475000.000,518995.000,522000.000,648358.000,665922.500,676908.000,688070.000,744582.500,782686.000,737455.000,764948.000,723199.000,770039.000,793968.000,738000.000,771312.000,804659.000,930680.500,744073.000,803641.000,676387.500,760000.000,760000.000,826285.000,617500.000,660000.000,600000.000,550759.000,682500.000,368421.000,450000.000,623000.000,642000.000,650000.000,640657.500,602000.000,583000.000,860000.000,713444.000,710000.000,731156.000,695109.000,555000.000,638000.000,624022.500,614500.000,587838.000,632000.000,635000.000,779288.500,700000.000,684632.000,617085.500,621132.000,616041.000,544881.500,485860.000
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Hills,Queens,neighborhood,,,,,,,,,,,,,,,,,,349602.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651680.000,822158.500,852500.000,836752.500,501930.000,717866.000,402750.000,,,,,,,,,,,,,,,,,,511289.500,,,,460000.000,,,,,,,,,,,,,,701818.000,762669.000,,,,,,,719000.000,760225.000,,,,,,,,,,,,,,,,,,,,
Fort Greene,Brooklyn,neighborhood,524610.000,542947.500,562220.000,569481.500,610000.000,562500.000,,,,,,520000.000,,,432750.000,555000.000,,727000.000,,,,,,,,,,,,,,,,,,,,,793255.000,,,,872378.000,1447998.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552713.000,360121.000,558472.000,1175000.000,825000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gowanus,Brooklyn,neighborhood,,,,,,460000.000,528953.500,525111.000,620000.000,,,,,,,,,,,,,663222.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.000,,999000.000,914571.500,1350000.000,,,,,,,,,,
Gramercy Park,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,1543961.000,1120962.500,940000.000,847184.000,,915000.000,942000.000,,,928395.000,1290000.000,1222307.000,870000.000,,,,,,,,,,1180000.000,1225000.000,,930000.000,,,,,1277500.000,,1205904.000,,,,1678032.500,,1462705.500,1652321.500,1921739.000,2820542.000,,,1725933.000,,,,1781937.000,,1397500.000,,,,,,,1711078.000,1486645.000,2387796.000,1185000.000,,,,,,,,,,1112787.000,1185585.000,1151777.000,1199596.500,,,1306110.000,,,,,,1393559.000,,1830000.000,1680112.000,1585000.000,1373467.500,,,,1985587.000,1540000.000,1786010.000,2061956.000,2614888.000,,1995000.000,1695000.000,,,1829293.500,,,,,,,,,,,1150000.000,,,2360000.000,1560000.000,1775000.000,
Gravesend,Brooklyn,neighborhood,73580.500,396730.000,,,,413712.000,,375180.000,375000.000,,,,,,,,,,,,,,,554946.000,,,,,,,,415740.000,,,,,,,,,,,,380000.000,,,,,345000.000,,407835.000,,,,384306.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenpoint,Brooklyn,neighborhood,,,,385320.000,,389000.000,,,645441.000,,,446160.000,423852.000,499902.000,425880.000,459342.000,505986.000,537636.000,436020.000,,554881.500,446160.000,,,,492645.000,409000.000,,494970.000,508430.000,,,604699.000,,,,,,,,,729000.000,,665000.000,,,641395.000,,,,,,700000.000,,,,,807250.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,756175.000,845147.000,,952984.000,,927334.000,1093600.000,925000.000,996000.000,1382500.000,825000.000,1040000.000,,,1147400.000,1135750.000,,,,,,975000.000,,,,1206626.000,1405185.000,1659747.000,,1654656.000,,1262500.000,1225000.000,857500.000,1167500.000,,,,,,,,897500.000,1095000.000,1135000.000,845000.000,968000.000,,1140000.000,,,
Greenwich Village,Manhattan,neighborhood,,,,,,1418231.000,1583943.000,1307033.000,1132500.000,1150000.000,2375075.000,,,,,,,,,,,,,3075000.000,,,,,,,3003837.000,3258400.000,3487506.000,2375000.000,,3755085.000,,,2247500.000,,,1900500.000,1550000.000,,,,2100000.000,,1897500.000,,,,,1412500.000,,,,,,,,,,,,,,3325000.000,4940421.500,,5956762.000,4745210.000,4636125.000,6312034.000,4220354.500,6112403.000,4350000.000,5627638.000,4936242.000,4062500.000,5152776.000,5636380.500,6055230.000,5401448.000,6631745.000,,6525000.000,5000000.000,,3789835.500,,,,,2850000.000,,,,,,4862143.000,2230000.000,,3300000.000,,2120614.000,,,,,,4173770.000,4618483.000,4325000.000,4596374.500,,,2027803.000,,,,,,,,,,,,,3117086.500,4100000.000,,,2276250.000,4000000.000,3990000.000
Greenwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812856.000,,,,,,,,,,,,,
